,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps
1668,0.45278592375366566,0.5863077823288473,0.3318122581022389,0.3318352683713572,0.1298107472502997,0.08643629750167513,0.03206434907167649,0.16962567348714935,0.22660098522167488,0.4537037037037037,0.2310405643738977,1.0,0.0,0.6153846153846154,0.5209003215434084,0.7763534272698379,0.7360088736513059,0.19533394327538883,0.24776785714285712,0.5204918032786885,1.0,0.8184201363999427,0.7458079405719231,0.5872918965881607,0.6318656377666818,0.47172455819622183,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,0.42639296187683284,0.4300760678759509,0.04473478788030059,0.044736879406836225,0.0018800809679469122,0.003158801569828659,0.002148641948102033,0.0025863666496307013,0.3694581280788177,0.4027777777777778,0.25925925925925924,0.0,1.0,0.0,0.928758038585209,0.42154889289119607,0.2941413733992135,0.008234217749313814,0.33329951298701294,1.0,1.0,0.44235771192168266,0.2806245717788756,0.37619461337966986,0.8528773894184697,0.49731870810481416,0.7342792281498298,0.0,0.0,0.0,0.0,0.0,0.0
440,0.025219941348973606,0.12346401404330018,0.09601432067871155,0.09602642884567622,0.0915343950004258,0.0759069589355796,0.024241088645253706,0.14062944843158115,0.14285714285714285,0.47685185185185186,0.30511463844797176,0.0,1.0,0.0,0.061696141479099686,0.5560970441784088,0.9941514570938792,0.13883806038426347,0.20495129870129872,0.35666246321984024,0.0,0.7873307801011735,0.6975947495582562,0.5243384131307676,0.49689816916326224,0.5547227300426569,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1194,0.4563049853372434,0.4575775307197191,0.09823673138227414,0.09823643352329349,0.0003144386287855463,0.0007657700775342204,0.0004958404495620076,0.00048459326431754394,0.5172413793103449,0.4398148148148148,0.1710758377425044,0.0,1.0,0.0,0.8166197749196141,0.3972878482890137,0.7983261066854896,0.005146386093321135,0.7970779220779222,1.0,1.0,0.286316996743605,0.21712163282968522,0.23481344072134688,0.6006960205779998,0.5579524680073126,0.07514188422247448,0.0,0.0,0.0,0.0,0.0,1.0
358,0.6357771260997067,0.6395552954944412,0.013778884733311871,0.013778941601273496,0.0006943853052347481,0.0013400976356848855,0.0008814941325546802,0.0018626257035100186,0.9605911330049262,0.8101851851851852,0.2821869488536155,0.0,1.0,0.0,0.4202170418006431,0.38234982519334676,1.0,0.009034766697163769,0.809760551948052,0.7527322404371585,0.5,0.35480369467712536,0.29313764379214596,0.2615586916195083,0.4998234730418117,0.962096282754418,0.1956867196367764,0.0,0.0,1.0,0.0,0.0,0.0
1323,0.22697947214076247,0.2293739028671738,0.0530984290901998,0.05309942987302642,0.0010939843959830466,0.0022015889729108833,0.0013773345821166878,0.001495708282619416,0.4729064039408867,0.375,0.25573192239858905,0.0,1.0,0.0,0.5668207395498392,0.29431083801250135,0.3407280427548654,0.005832570905763952,0.3506493506493506,1.0,1.0,0.3946382124644152,0.23554866395009197,0.33226101862070584,0.8296262672113784,0.49475929311395495,0.30556186152099885,0.0,0.0,0.0,0.0,0.0,0.0
871,0.21466275659824047,0.22703335283791692,0.017076332400658843,0.017079234768932486,0.003995990907482984,0.004211735426438212,0.002809762547518043,0.006132861203585766,0.5073891625615764,0.4166666666666667,0.8112874779541446,0.0,1.0,0.6153846153846154,0.43599276527331193,0.5606526115054561,0.515982656045175,0.015896614821591947,0.5588474025974026,0.9595418242959227,1.0,0.5091035697462469,0.40171649057012015,0.39894803578556837,0.741917587128663,0.5542352224253504,0.9985244040862656,0.0,0.0,0.0,0.0,0.0,1.0
987,0.9278592375366569,0.9291983616149795,0.12372962870434204,0.12373083424903289,0.0012512037103758196,0.0022015889729108833,0.0015977081152553578,0.001550146301096249,0.3842364532019704,0.3425925925925926,0.7530864197530864,1.0,0.0,0.11153846153846154,0.07536173633440514,0.37790020129250984,0.32772007663607944,0.005146386093321135,0.3912337662337662,1.0,1.0,0.4064554447334467,0.25206447657855835,0.3468429332895015,0.8360821102536945,0.448750761730652,0.4282633371169126,0.0,0.0,0.0,0.0,0.0,1.0
1205,0.6269794721407624,0.63662960795787,0.2063666531622611,0.20636673628653887,0.0011725940531794332,0.0034459653489039917,0.0013222411988320203,0.001495794555231899,0.4039408866995074,0.4027777777777778,0.23809523809523808,1.0,0.0,0.15384615384615385,0.3984123794212219,0.569022142176078,0.7369164061712211,0.017612076852698992,0.5995332792207791,0.6637242538881883,0.0,0.4007413930816966,0.38249612347192674,0.2889379388076173,0.3682352347808544,0.4619134673979281,0.5956867196367764,0.0,0.0,0.0,0.0,0.0,1.0
170,0.005865102639296188,0.00994733762434172,0.01527014704394879,0.015270740980179599,0.0008712570339266179,0.0013400976356848855,0.0012120544322626852,0.0007359916570932824,0.22660098522167488,0.22685185185185186,0.2275132275132275,1.0,0.0,0.11538461538461539,0.01487138263665595,0.40936539887699974,0.5462337400423516,0.007548032936870996,0.6829342532467533,0.8629676334594368,1.0,0.3746492719192251,0.26699361725145154,0.30549228637847226,0.7267867049982348,0.3090188909201706,0.28070374574347334,0.0,1.0,0.0,0.0,0.0,0.0
338,0.6979472140762464,0.70040959625512,0.00017679755155035275,0.00017787579477894098,0.0011660432484130675,0.002105867713219106,0.0014324279654013552,0.0014886339283958021,0.42857142857142855,0.3425925925925926,0.23809523809523808,0.0,1.0,0.5192307692307693,0.23754019292604503,0.39262633753575593,0.4182716547342946,0.007548032936870996,0.4503855519480519,0.9611181168558217,1.0,0.40024986175681493,0.26699361725145154,0.33226101862070584,0.790790336409946,0.4623400365630713,0.40170261066969354,0.0,1.0,0.0,0.0,0.0,0.0
861,0.36070381231671556,0.3622001170275015,0.1687580777029476,0.1687587551251956,0.0007140377195338448,0.0018187039341437733,0.0012671478155473527,0.001092987727548329,0.5221674876847291,0.4166666666666667,0.24514991181657847,0.0,1.0,0.23076923076923078,0.9047427652733119,0.446975315181693,0.32772007663607944,0.0050320219579139975,0.3719561688311688,1.0,1.0,0.357240870829664,0.21712163282968522,0.324089510883603,0.8360821102536945,0.5534430225472273,0.23280363223609535,0.0,0.0,0.0,0.0,1.0,0.0
1851,0.06041055718475073,0.06319485078993564,0.015513503673729863,0.015514097253764125,0.0006943853052347481,0.0017229826744519958,0.0011569610489780178,0.0013980476852885526,0.7142857142857143,0.5648148148148148,0.2222222222222222,0.0,1.0,0.23076923076923078,0.15303456591639872,0.42377370484161464,0.4453967933850963,0.005832570905763952,0.4419642857142857,0.9044766708701135,1.0,0.35480369467712536,0.23554866395009197,0.30549228637847226,0.7772229787663287,0.7246800731261426,0.21316685584563,0.0,0.0,0.0,0.0,0.0,0.0
1670,0.28328445747800585,0.2972498537156232,0.3893081314779066,0.38930779276245037,0.0013363641723385718,0.003733129127979324,0.0011018676656933501,0.0021508625018160383,0.5123152709359606,0.49074074074074076,0.7142857142857143,1.0,0.0,0.6153846153846154,0.5947548231511254,0.5576861955715647,0.5131592215387718,0.018641354071363216,0.703023538961039,0.6997688104245482,0.0,0.412251418272677,0.4188092748187949,0.27616408763237604,0.25631714328945376,0.5812918951858622,0.6684449489216798,0.0,0.0,0.0,0.0,0.0,0.0
517,0.02287390029325513,0.10590988882387362,0.18765099531629004,0.1876554198423415,0.036514185767721564,0.022303053508184168,0.007272326593576112,0.05164382110373039,0.21182266009852216,0.4537037037037037,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.5051382561712046,0.49581526671372395,0.11756633119853613,0.6157670454545454,0.5259562841530055,0.0,0.7056136973395868,0.671955573185244,0.4375278840960856,0.2476421042013416,0.5106642291285802,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,0.11143695014662756,0.1146869514335869,0.015732593972905988,0.01573318723226188,0.0008516046196275212,0.0008614913372259979,0.0010467742824086827,0.0017044880048285055,0.6108374384236454,0.625,0.8112874779541446,0.0,1.0,0.4230769230769231,0.22638665594855306,0.36020764911537245,0.49581526671372395,0.0050320219579139975,0.9077719155844156,1.0,1.0,0.37266266614782806,0.25206447657855835,0.30549228637847226,0.7520048418822818,0.7209018890920171,0.24619750283768443,1.0,0.0,0.0,0.0,0.0,0.0
74,0.3653958944281525,0.36688121708601523,0.02332664584076249,0.02332661169798739,0.00037994667644920176,0.0006700488178424428,0.0006060272161313426,0.0003739917751142163,0.3054187192118227,0.25462962962962965,0.8236331569664903,1.0,0.0,0.6576923076923077,0.7390474276527332,0.3972878482890137,0.6639104567913683,0.003659652333028362,0.8872767857142857,1.0,1.0,0.30251704999283185,0.21712163282968522,0.25341066522647754,0.6679275735108691,0.36313223644119436,0.09398410896708287,1.0,0.0,0.0,0.0,0.0,0.0
1503,0.15542521994134897,0.17144528964306613,0.03742422838268604,0.037434034195292676,0.015007893719743471,0.010050732267636642,0.007657980276568784,0.018765069668585484,0.4039408866995074,0.36574074074074076,0.2222222222222222,0.0,1.0,1.0,0.39358922829581994,0.5172158067591907,0.22214379348593324,0.025274473924977125,0.2888595779220779,1.0,1.0,0.6265795563929792,0.43420720493310744,0.5039331251320825,0.888888888888889,0.4514320536258379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,0.8035190615835777,0.8045640725570509,0.07502417581333999,0.07502468228871684,0.0007271393290665759,0.001052933856609553,0.0010467742824086827,0.0009822136931200353,0.4630541871921182,0.36574074074074076,0.2821869488536155,0.0,1.0,0.0,0.011555466237942123,0.39432143235512235,0.4453967933850963,0.005718206770356815,0.6878043831168832,1.0,1.0,0.3588383476355296,0.23554866395009197,0.30549228637847226,0.7772229787663287,0.48951858622790984,0.21316685584563,0.0,0.0,0.0,0.0,0.0,0.0
314,0.01407624633431085,0.01989467524868344,0.19694299700276152,0.1969434790995556,0.0011201876150485088,0.0019144251938355509,0.0012120544322626852,0.0014536935203401488,0.4187192118226601,0.3425925925925926,0.2275132275132275,1.0,0.0,0.11538461538461539,0.03557073954983923,0.46435003708019923,0.63335686195422,0.010064043915827997,0.6310876623376623,0.9542875157629256,1.0,0.3967067401232925,0.3047491976488406,0.31521356282433605,0.6832097644626015,0.4698964046313224,0.44335981838819527,0.0,1.0,0.0,0.0,0.0,0.0
1297,0.005278592375366569,0.008191925102399064,0.02873657388223311,0.02873707107204948,0.0007074869147674792,0.0008614913372259979,0.0009916808991240153,0.0010897093682739716,0.4876847290640394,0.4444444444444444,0.8112874779541446,0.0,1.0,0.6153846153846154,0.0107516077170418,0.37790020129250984,0.4692951497428658,0.00434583714547118,0.8155438311688312,1.0,1.0,0.3564421324267311,0.23554866395009197,0.30025594665038624,0.7652695818832905,0.5567946374162096,0.19886492622020432,0.0,0.0,0.0,0.0,0.0,0.0
1230,0.6193548387096774,0.6278525453481568,0.33567299278350143,0.33567234739350715,0.000681283695702017,0.003158801569828659,0.0011569610489780178,0.000905603613235047,0.43842364532019706,0.36574074074074076,0.23809523809523808,1.0,0.0,0.15384615384615385,0.4205184887459807,0.5246318465939188,0.4718160734092972,0.015896614821591947,0.5941558441558441,0.42675493905002104,0.0,0.35314477645564957,0.36825213659803113,0.23481344072134688,0.23563827104453522,0.4820231566118221,0.26322360953461976,0.0,0.0,0.0,0.0,0.0,1.0
388,0.13841642228739004,0.14335868929198362,0.004467238874445928,0.004467771586833894,0.0011332892245812399,0.001052933856609553,0.0009916808991240153,0.0015852592543768684,0.30049261083743845,0.41203703703703703,0.25749559082892415,0.0,1.0,0.0,0.3454581993569132,0.3088250874033266,0.6815569224563881,0.009149130832570905,1.0,1.0,1.0,0.39773076371679605,0.29313764379214596,0.30025594665038624,0.6591012256014526,0.5060329067641682,0.3290578887627696,0.0,0.0,1.0,0.0,0.0,0.0
907,0.293841642228739,0.30836746635459333,0.1886532332882596,0.18865465194891476,0.004028744931314812,0.004881784244280655,0.0023139220979560356,0.005634723139108376,0.3448275862068966,0.4537037037037037,0.8130511463844797,1.0,0.0,0.07692307692307693,0.5964630225080386,0.4185824769573048,0.8814157507310678,0.018641354071363216,0.5596590909090908,0.7800546448087431,1.0,0.5098203862616995,0.4241102015794599,0.35961678446474277,0.5591869672668583,0.505240706886045,0.9905788876276959,0.0,0.0,0.0,0.0,0.0,1.0
14,0.2645161290322581,0.27033352837916913,0.027843187736120063,0.027847229883010267,0.004755884260381388,0.002680195271369771,0.0036912566800727234,0.005953500442233412,0.17733990147783252,0.4444444444444444,0.8112874779541446,0.0,1.0,0.4230769230769231,0.5372789389067524,0.26835469859095246,0.22436220631239287,0.008462946020128087,0.49269480519480513,0.9536569987389659,1.0,0.524525365064411,0.31556741552774875,0.42569328668372974,0.8877792908659908,0.452224253503961,0.9872871736662884,1.0,0.0,0.0,0.0,0.0,0.0
11,0.2961876832844575,0.29900526623756585,0.007695277132665724,0.00769927173381831,0.0018473269441150846,0.0038288503876711018,0.003746350063357391,0.0026582317358291195,0.47783251231527096,0.37962962962962965,0.8112874779541446,0.0,1.0,0.4230769230769231,0.6015876205787781,0.5892573365822651,0.14923868105273772,0.0050320219579139975,0.22696834415584416,0.9238125262715426,1.0,0.4408011960595572,0.25206447657855835,0.42412003663089676,0.9254047510969889,0.5200487507617306,0.8919409761634507,1.0,0.0,0.0,0.0,0.0,0.0
334,0.08504398826979472,0.11293153891164423,0.10096734838107753,0.10096866427834966,0.0033147072117809674,0.010529338566095529,0.0031954162305107155,0.005605390450864124,0.5911330049261084,0.4861111111111111,0.23809523809523808,0.0,1.0,0.0,0.2139268488745981,0.7256065261150545,0.5927195724513461,0.04197163769441902,0.45647321428571425,0.5012610340479192,0.0,0.49253486800335883,0.5102592766218312,0.3502007654918168,0.29616179956624805,0.6106032906764168,0.9997729852440409,0.0,1.0,0.0,0.0,0.0,0.0
476,0.02404692082111437,0.10708016383850205,0.13048106113043045,0.13049219441878293,0.08541594334864037,0.058772853450751415,0.020053991515618975,0.1301637178112569,0.18226600985221675,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.058882636655948555,0.4642440936539888,0.9175153776343653,0.11756633119853613,0.2258522727272727,0.4068936527952921,1.0,0.781186638540152,0.671955573185244,0.516918308403973,0.5410803449841126,0.5502132845825716,1.0,0.0,0.0,1.0,0.0,0.0,0.0
321,0.015835777126099706,0.022235225277940317,0.20612375874830108,0.2061256910886769,0.0024500009826207148,0.0036374078682875465,0.0023139220979560356,0.0031330761949360736,0.39901477832512317,0.37962962962962965,0.2204585537918871,1.0,0.0,0.11538461538461539,0.04009244372990354,0.4116961542536286,0.3605929212463447,0.010978956999085087,0.36586850649350644,0.9511349306431274,1.0,0.46576689126917487,0.31556741552774875,0.37870711719538824,0.8196903212790639,0.4623400365630713,0.874460839954597,0.0,1.0,0.0,0.0,0.0,0.0
1536,0.1126099706744868,0.12521942656524282,0.09835960375470237,0.09836030718202217,0.0015852947534604625,0.0035416866085957693,0.0013222411988320203,0.0026329538603715725,0.5566502463054187,0.47685185185185186,0.7495590828924162,1.0,0.0,0.11153846153846154,0.2335209003215434,0.6271850831655895,0.8836341635575276,0.016239707227813354,0.6618303571428571,0.9159310634720471,0.0,0.4273045650971798,0.40171649057012015,0.319745462230258,0.4416200131134312,0.5996953077391834,0.8612939841089671,0.0,0.0,0.0,0.0,0.0,0.0
1425,0.26803519061583575,0.26974839087185487,0.08325924398901806,0.0832589680523055,0.00037994667644920176,0.0006700488178424428,0.0004958404495620076,0.0005607719811401167,0.45320197044334976,0.44907407407407407,0.24162257495590828,1.0,0.0,0.11538461538461539,0.6733319935691319,0.2648585655260091,0.7983261066854896,0.0050320219579139975,0.8872767857142857,1.0,1.0,0.30251704999283185,0.21712163282968522,0.23481344072134688,0.6006960205779998,0.5349177330895796,0.07514188422247448,0.0,0.0,0.0,0.0,0.0,0.0
923,0.21583577712609972,0.22001170275014628,0.03678321207486448,0.0367833893435374,0.0008909094482257145,0.0014358188953766632,0.0008264007492700127,0.0013157436129796801,0.4482758620689655,0.4537037037037037,0.8165784832451499,1.0,0.0,0.07692307692307693,0.43760048231511256,0.24716601334887173,0.7983261066854896,0.006404391582799635,0.7016030844155844,0.9343211433375368,1.0,0.3766153972187519,0.2806245717788756,0.27616408763237604,0.6006960205779998,0.5340645947592931,0.21316685584563,0.0,0.0,0.0,0.0,0.0,1.0
697,0.08621700879765395,0.09830310122878877,0.22867087760686836,0.22867061994144042,0.001100535200749412,0.0024887527519862162,0.0007162139827006776,0.0017654827418540537,0.5615763546798029,0.4398148148148148,0.2275132275132275,0.0,1.0,0.0,0.21784565916398713,0.505244199597415,0.515982656045175,0.019327538883806034,0.8913352272727273,0.924968474148802,0.0,0.39515022426116697,0.3955501063791425,0.2615586916195083,0.2577293589549604,0.5794028031687994,0.47536889897843354,0.0,0.0,1.0,0.0,0.0,0.0
1675,0.24222873900293254,0.24692802808660036,0.2096118704418298,0.20961148660099924,0.0004520055288792228,0.001052933856609553,0.0005509338328466751,0.0006051161039564275,0.41379310344827586,0.375,0.6984126984126984,1.0,0.0,0.23076923076923078,0.5113545016077171,0.5334251509693824,0.8448119390944842,0.007433668801463861,1.0,1.0,0.0,0.31750875540172446,0.29313764379214596,0.24453471716721067,0.42220204771271497,0.48641072516758077,0.1566401816118048,0.0,0.0,0.0,0.0,0.0,0.0
203,0.005865102639296188,0.016383850204798128,0.05482750144076523,0.054833892202800286,0.006301874185243657,0.009955011007944865,0.005619525095036086,0.004615584767845576,0.14285714285714285,0.2175925925925926,0.2275132275132275,1.0,0.0,0.11538461538461539,0.01487138263665595,0.5759084648797542,0.22274881516587675,0.01681152790484904,0.19602272727272727,0.9285414039512401,1.0,0.5495115407458988,0.37553640330316257,0.4654706835419259,0.8885862712462804,0.2647775746496039,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1217,0.6199413489736071,0.6319485078993563,0.2593912047570636,0.2593912873061547,0.001087433591216681,0.004020292907054657,0.0013773345821166878,0.0014308312780321286,0.4236453201970443,0.4074074074074074,0.24162257495590828,1.0,0.0,0.15384615384615385,0.41258038585209006,0.6931878376946711,0.6639104567913683,0.020928636779505946,0.6079545454545455,0.6766498528793611,0.0,0.3941057201957933,0.40763044967725653,0.2947613121375068,0.3317193725727543,0.4764168190127971,0.7422247446083996,0.0,0.0,0.0,0.0,0.0,1.0
