,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41
529,0.7384341637010676,0.21783940001910768,0.0,0.0,0.05555555555555555,0.07692307692307693,0.1111111111111111,0.7067545304777594,0.125,0.0,0.06818181818181818,0.6631589496893164,0.4594659610295887,0.17212202182142064,0.7638411381149972,0.0,0.05084745762711869,0.2816901408450707,0.0,0.0,0.0,0.5616966580976864,0.02040816326530612,0.0,0.0,0.0,0.7681549220010758,0.5064456721915286,0.0,0.0,0.04446264552740888,0.125,0.08333333333333333,0.2777777777777778,0.14285714285714285,0.1809444708115804,0.10027535566773745,0.125,0.3636921189819074,0.0,0.0
480,0.6189946619217082,0.17735502054074712,0.0,0.0,0.0,0.0,0.0,0.7067545304777594,0.041666666666666664,0.0,0.0,0.694026859089998,0.3675727688236709,0.2353596081050991,0.6885595732068761,0.0,0.028248587570621497,0.2732394366197183,0.0,0.0,0.0,0.5925449871465296,0.02040816326530612,0.0,0.0,0.0,0.7600860677783754,0.5115101289134439,0.0,0.0,0.0534721815948049,0.25,0.0,0.0,0.0,0.15745135263407686,0.05438274437815508,0.0,0.3082898906265972,0.0,0.0
631,0.581850533807829,0.2412343555937709,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6441515650741351,0.08333333333333333,0.0,0.045454545454545456,0.5267588695129284,0.3906663459225403,0.3253173012692051,0.653941908713693,0.0,0.04802259887005654,0.3042253521126757,0.0,0.0,0.0,0.5231362467866324,0.006802721088435374,0.0,0.0,0.0,0.6471221086605701,0.5119705340699816,0.0,0.0,0.09471713566957235,0.0,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.16172282866635024,0.10692978430472692,0.125,0.31994275784524184,0.0,0.0
807,0.6387900355871885,0.28164708130314325,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.5930807248764415,0.041666666666666664,0.16666666666666666,0.09090909090909091,0.5146321908198035,0.46379600673562665,0.3357826764640392,0.7103734439834026,0.075,0.15254237288135578,0.33239436619718277,0.0,0.0,0.0,0.4524421593830335,0.006802721088435374,0.0,0.0,0.0,0.6971490048413125,0.5050644567219154,0.0,0.15029437801228096,0.1128532147662786,0.0,0.25,0.2777777777777778,0.42857142857142855,0.17429995253915523,0.25768701239100494,0.25,0.36318102831442306,0.0,0.0
111,0.22241992882562275,0.17998232540364956,0.0,0.0,0.0,0.0,0.0,0.471169686985173,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.11691123406302617,0.20440881763527058,0.28689982216953175,0.0,0.16101694915254253,0.35774647887323946,0.0,0.0,0.0,0.4035989717223651,0.0,0.0,0.0,0.0,0.22270037654653035,0.921731123388582,0.0,0.12373712535304283,0.05200959457087697,0.0,0.0,0.0,0.0,0.08590412909349789,0.5048187241854061,0.0,0.16978431973832164,0.0,0.0
458,0.769350533807829,0.3456338970096494,0.0,0.0,0.0,0.15384615384615385,0.2222222222222222,0.6177924217462932,0.25,0.25,0.0,0.41721787933453597,0.5335578542217946,0.25873970162547316,0.8211025489033789,0.2,0.10169491525423738,0.3042253521126757,0.0,0.0,0.0,0.47557840616966596,0.006802721088435374,0.0,0.0,0.0,0.7891339429800969,0.5059852670349908,0.0,0.15765734118341368,0.07564500087755223,0.0,0.08333333333333333,0.0,0.2857142857142857,0.19174181300427148,0.24759063790729682,0.0,0.3983440662373505,0.0,0.0
381,0.5774021352313167,0.2903171873507213,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.8237232289950577,0.0,0.0,0.0,0.5267588695129284,0.43998075535241765,0.19483411266978404,0.6361588618850029,0.0,0.19209039548022586,0.2028169014084509,0.0,0.0,0.0,0.6606683804627249,0.006802721088435374,0.0,1.0,0.0,0.6320602474448628,0.5267034990791897,0.0,0.0,0.03656467559819809,0.0,0.16666666666666666,0.0,0.0,0.20242050308495488,0.22418540614960986,0.0,0.3960952673004191,0.0,0.07407407407407407
396,0.6761565836298932,0.3620545524027897,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6177924217462932,0.0,0.3333333333333333,0.09090909090909091,0.5267588695129284,0.4736588886216021,0.2801157871298152,0.7095435684647304,0.2,0.36723163841807915,0.3352112676056338,0.0,0.6666666666666666,0.0,0.43830334190231357,0.006802721088435374,0.0,0.0,0.0,0.7116729424421732,0.5082872928176796,0.0,0.5748310312363876,0.07412391037266718,0.0,0.16666666666666666,0.2222222222222222,0.0,0.19921689606074988,0.49196879302432306,0.25,0.4024327915772258,0.0,0.0
913,0.7700177935943059,0.19679707652622527,0.08333333333333333,0.6666666666666666,0.3055555555555556,0.15384615384615385,0.3888888888888889,0.672158154859967,0.25,0.08333333333333333,0.2727272727272727,0.5267588695129284,0.6377195092614867,0.2233355600089067,0.855720213396562,0.075,0.10169491525423738,0.2957746478873239,0.0,0.0,0.0,0.5591259640102828,0.027210884353741496,0.0,1.0,0.3333333333333333,0.8122646584185045,0.5059852670349908,0.0,0.0,0.13935529163985258,0.0,0.25,0.5555555555555556,0.14285714285714285,0.21369245372567627,0.1615419917393299,0.375,0.4637636716753553,0.0,0.037037037037037035
145,0.5698398576512456,0.4006998184771186,0.08333333333333333,0.0,0.0,0.0,0.0,0.16474464579901152,0.0,0.16666666666666666,0.0,0.45530166366005204,0.34496030791436133,0.20440881763527058,0.5939537640782454,0.0,0.3531073446327687,0.43098591549295784,0.0,0.0,0.0,0.37146529562981995,0.0,0.0,0.0,0.0,0.5379236148466918,0.37983425414364647,0.0,0.1329408293169587,0.06300824899081495,0.0,0.0,0.0,0.5714285714285714,0.24205030849549125,0.6151904543368516,0.25,0.3999795563733007,0.0,0.0
655,0.7517793594306049,0.35924811311741667,0.08333333333333333,0.0,0.027777777777777776,0.0,0.16666666666666666,0.5485996705107083,0.041666666666666664,0.4166666666666667,0.045454545454545456,0.5267588695129284,0.5280250180418571,0.2665330661322646,0.7696502667457026,0.25,0.3192090395480229,0.30140845070422534,0.0,0.3333333333333333,0.0,0.4601542416452443,0.006802721088435374,0.0,0.0,0.0,0.7471759010220548,0.5064456721915286,0.0,0.5924656090603792,0.08880828409290353,0.0,0.16666666666666666,0.1111111111111111,0.14285714285714285,0.2934266729947793,0.481413492427719,0.125,0.48676275171215383,0.0,0.0
786,0.5698398576512456,0.2825666380051591,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6589785831960461,0.0,0.08333333333333333,0.045454545454545456,0.5267588695129284,0.3528987250420977,0.19483411266978404,0.6361588618850029,0.05,0.13559322033898286,0.3042253521126757,0.0,0.0,0.0,0.46658097686375316,0.006802721088435374,0.0,0.0,0.0,0.6293706293706294,0.5271639042357276,0.0,0.0,0.04071842274615339,0.0,0.16666666666666666,0.1111111111111111,0.42857142857142855,0.1627906976744186,0.27535566773749415,0.125,0.3137074517019319,0.0,0.0
810,0.6432384341637011,0.2975183911340403,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6046128500823723,0.08333333333333333,0.25,0.022727272727272728,0.4761475245540188,0.49410632667789267,0.4019149409930973,0.7185536455245999,0.175,0.14689265536723145,0.31549295774647856,0.0,0.0,0.0,0.4395886889460155,0.006802721088435374,0.0,0.0,0.0,0.6966110812264658,0.5055248618784531,0.0,0.15498756446105638,0.1383607324635816,0.0,0.16666666666666666,0.0,0.14285714285714285,0.17145230185097296,0.2269389628269848,0.125,0.36849637125626095,0.0,0.0
416,0.7760231316725977,0.33268844941243914,0.0,0.0,0.0,0.15384615384615385,0.2222222222222222,0.6029654036243822,0.2916666666666667,0.16666666666666666,0.0,0.5267588695129284,0.5133509742602839,0.26586506346025385,0.8131594546532306,0.15,0.07062146892655374,0.3098591549295771,0.0,0.0,0.0,0.48071979434447315,0.006802721088435374,0.0,0.0,0.0,0.7869822485207101,0.5059852670349908,0.0,0.0,0.08096881764464986,0.0,0.08333333333333333,0.0,0.2857142857142857,0.18818224964404368,0.18540614960991275,0.0,0.3828069099458245,0.0,0.0
199,0.550711743772242,0.34824925957772046,0.0,0.0,0.0,0.0,0.0,0.515650741350906,0.041666666666666664,0.25,0.0,0.46221687712968523,0.3466442145778205,0.33400133600534404,0.6130409010077061,0.1,0.21186440677966123,0.3408450704225352,0.0,0.0,0.0,0.37660668380462714,0.0,0.0,0.0,0.0,0.5605164066702527,0.4654696132596685,0.0,0.28511810249132324,0.11092259989469373,0.0,0.0,0.0,0.0,0.14131466540104415,0.4187700780174391,0.0,0.3012368394153123,0.0,0.0
707,0.7344306049822062,0.33105235502054076,0.4166666666666667,0.0,0.0,0.0,0.0,0.5107084019769357,0.08333333333333333,0.25,0.022727272727272728,0.5267588695129284,0.6321866730815491,0.4293030505455355,0.7810314167160641,0.2,0.24858757062146886,0.2788732394366197,0.0,0.0,0.0,0.5822622107969152,0.006802721088435374,0.0,1.0,0.0,0.7407208176438944,0.5059852670349908,0.0,0.0,0.14889135903586262,0.0,0.16666666666666666,0.1111111111111111,0.0,0.2887992406264831,0.24942634235888014,0.125,0.5138505570888277,0.0,0.1111111111111111
61,0.6243327402135231,0.2919532817426197,0.0,0.0,0.0,0.0,0.16666666666666666,0.6935749588138386,0.08333333333333333,0.08333333333333333,0.0,0.5267588695129284,0.3743083954775078,0.1961701180138054,0.6708950800237108,0.075,0.08474576271186449,0.27605633802816926,0.0,0.0,0.0,0.525706940874036,0.006802721088435374,0.0,0.0,0.0,0.6702528240989779,0.49493554327808476,0.0,0.0,0.036038144269584044,0.0,0.08333333333333333,0.0,0.14285714285714285,0.17121499762695774,0.19871500688389168,0.0,0.32679137278953296,0.0,0.0
477,0.7066281138790034,0.27222461068118853,0.16666666666666666,0.0,0.0,0.0,0.2777777777777778,0.8665568369028006,0.0,0.08333333333333333,0.0,0.5267588695129284,0.5316333894635554,0.17212202182142064,0.7402489626556017,0.075,0.19774011299435015,0.19999999999999987,0.0,0.0,0.0,0.6092544987146529,0.02040816326530612,0.0,1.0,0.0,0.7670790747713826,0.5064456721915286,0.0,0.0,0.03750073129351197,0.0,0.25,0.0,0.14285714285714285,0.22009966777408635,0.2379531895364846,0.0,0.4340181948277625,0.0,0.07407407407407407
15,0.4319395017793594,0.235024362281456,0.08333333333333333,0.0,0.0,0.0,0.0,0.5205930807248764,0.08333333333333333,0.0,0.0,0.5267588695129284,0.45609814770267015,0.6183478067245604,0.5966804979253113,0.0,0.0338983050847458,0.3352112676056338,0.0,0.0,0.0,0.4588688946015424,0.0,0.0,1.0,0.0,0.5110274341043571,0.507366482504604,0.0,0.0,0.28374188264201716,0.0,0.0,0.0,0.0,0.15128144280968198,0.06241395135383203,0.0,0.32812020852499246,0.0,0.037037037037037035
122,0.536476868327402,0.3152288143689691,0.0,0.0,0.0,0.0,0.0,0.5584843492586491,0.08333333333333333,0.3333333333333333,0.0,0.4998997795149328,0.7320182824152032,0.9879759519038077,0.780438648488441,0.2,0.04802259887005654,0.323943661971831,0.0,0.0,0.0,0.44344473007712076,0.0,0.0,0.0,0.0,0.5841850457235072,0.5059852670349908,0.0,0.33571739710821025,0.9752530275551397,0.0,0.0,0.0,0.0,0.13383958234456572,0.09912804038549791,0.0,0.42502299908003677,0.0,0.0
221,0.6394572953736655,0.23324496035158118,0.0,0.0,0.0,0.0,0.0,0.5815485996705106,0.041666666666666664,0.25,0.0,0.4822609741431148,0.3791195573731056,0.27454909819639284,0.6736218138707766,0.15,0.2062146892655369,0.31830985915492954,0.0,0.0,0.0,0.42030848329048837,0.006802721088435374,0.0,0.0,0.0,0.6928456159225389,0.49401473296500925,0.0,0.2968791715261287,0.06675247177207044,0.125,0.0,0.0,0.0,0.15673943996203132,0.3561266636071592,0.0,0.31953388531125415,0.0,0.0
201,0.6207740213523132,0.44517292442915835,0.0,0.0,0.05555555555555555,0.0,0.0,0.3805601317957166,0.08333333333333333,0.16666666666666666,0.18181818181818182,0.38805371817999595,0.43541015155159973,0.3852148741928301,0.689508002371073,0.05,0.17231638418079112,0.42535211267605644,0.0,0.0,0.0,0.3264781491002571,0.0,0.0,0.0,0.0,0.64228079612695,0.5023020257826888,0.0,0.29267778605252437,0.11414029134733517,0.0,0.0,0.1111111111111111,0.8571428571428571,0.1423825344091125,0.37081229921982556,0.5,0.3345599509352959,0.0,0.0
860,0.3598754448398576,0.3172112353109774,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.0,0.0,0.0,0.5267588695129284,0.25186432523454416,0.0,0.5024303497332544,0.0,0.14971751412429393,0.3802816901408451,0.0,0.0,0.0,0.5694087403598972,0.006802721088435374,0.0,0.0,0.3333333333333333,0.5379236148466918,0.3964088397790056,0.0,0.0,0.007897969929210786,0.0,0.0,0.1111111111111111,0.14285714285714285,0.14867109634551495,0.19114272602111052,0.25,0.2732290708371665,0.0,0.0
236,0.4448398576512455,0.27157972676029424,0.0,0.0,0.0,0.0,0.0,0.36573311367380557,0.041666666666666664,0.08333333333333333,0.0,0.49338544798556816,0.1833052682222757,0.1805833890002227,0.4912863070539419,0.0,0.18361581920903972,0.41971830985915504,0.0,0.0,0.0,0.3213367609254499,0.0,0.0,0.0,0.0,0.39376008606777835,0.2067219152854512,0.0,0.12958253122936192,0.032527935412157025,0.0,0.0,0.05555555555555555,0.2857142857142857,0.12031324157570006,0.5048187241854061,0.125,0.22671982009608505,0.0,0.0
906,0.6472419928825622,0.24780261775102702,0.0,0.0,0.0,0.0,0.16666666666666666,0.8665568369028006,0.0,0.08333333333333333,0.0,0.5267588695129284,0.4361318258359394,0.1400578935649076,0.697806757557795,0.05,0.10169491525423738,0.21408450704225374,0.0,0.0,0.0,0.5861182519280205,0.02040816326530612,0.0,0.0,0.0,0.7170521785906402,0.5078268876611418,0.0,0.0,0.04463815597028024,0.0,0.08333333333333333,0.0,0.14285714285714285,0.1890128144280968,0.18494722349701698,0.0,0.36491873658387003,0.0,0.0
363,0.6476868327402134,0.183756090570364,0.0,0.0,0.0,0.0,0.2222222222222222,0.7924217462932455,0.0,0.16666666666666666,0.0,0.5267588695129284,0.5025258599951888,0.14428857715430862,0.7307646710136336,0.15,0.11581920903954813,0.2422535211267608,0.0,0.0,0.0,0.537275064267352,0.013605442176870748,0.0,0.0,0.0,0.706831629908553,0.5059852670349908,0.0,0.0,0.1415199204352659,0.0,0.16666666666666666,0.0,0.2857142857142857,0.17394399620313242,0.21661312528682877,0.0,0.38239803741183687,0.0,0.0
942,0.665702846975089,0.17488296551065252,0.0,0.0,0.0,0.0,0.16666666666666666,0.5897858319604612,0.08333333333333333,0.08333333333333333,0.0,0.5267588695129284,0.5896078903055088,0.642395902916945,0.7449911084765858,0.075,0.031073446327683645,0.31267605633802814,0.0,0.0,0.0,0.4781491002570695,0.006802721088435374,0.0,0.0,0.0,0.7127487896718667,0.5059852670349908,0.0,0.0,0.3480372082138887,0.0,0.08333333333333333,0.0,0.14285714285714285,0.17299477930707166,0.07641119779715463,0.0,0.37861596647245227,0.0,0.0
1036,0.9459519572953736,0.7552307251361423,0.0,0.0,0.0,0.5384615384615384,0.0,0.5074135090609555,0.041666666666666664,0.16666666666666666,0.0,0.09791541391060335,0.6514313206639403,0.34379870852816746,0.9165382335506816,0.05,0.9265536723163841,0.8957746478873242,0.0,0.0,0.3333333333333333,0.05784061696658103,0.0,0.0,0.0,0.0,0.8864981172673481,0.5059852670349908,0.0,0.13662231090252505,0.17972269350026326,0.0,0.0,0.0,0.14285714285714285,0.20016611295681064,0.9798072510325835,0.0,0.44536440764591634,0.0,0.5555555555555556
662,0.7366548042704626,0.1875537403267412,0.08333333333333333,0.0,0.0,0.0,0.1111111111111111,0.6342668863261943,0.08333333333333333,0.3333333333333333,0.0,0.5267588695129284,0.6271349530911715,0.39478957915831664,0.7928867812685241,0.375,0.10169491525423738,0.2845070422535211,0.0,0.0,0.0,0.5077120822622108,0.013605442176870748,0.0,0.0,0.0,0.7267348036578806,0.5059852670349908,0.0,0.18519819579299393,0.19335400456327154,0.0,0.16666666666666666,0.0,0.0,0.2568818224964405,0.1633776961909132,0.0,0.4681590514157212,0.0,0.0
510,0.6187722419928825,0.2998590809209898,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6408566721581548,0.0,0.25,0.045454545454545456,0.5267588695129284,0.43925908106807793,0.2834558004898686,0.6844101956135151,0.15,0.23728813559322026,0.3098591549295771,0.0,0.3333333333333333,0.0,0.4473007712082263,0.006802721088435374,0.0,0.0,0.0,0.6729424421732113,0.5023020257826888,0.0,0.2856801607486616,0.08816474580237525,0.0,0.16666666666666666,0.1111111111111111,0.0,0.18592785951589938,0.34832491968793017,0.125,0.37125626086067665,0.0,0.0
564,0.5991992882562277,0.11820483424094776,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5354200988467874,0.0,0.0,0.13636363636363635,0.6171577470434957,0.5121481837863844,0.11133377866844801,0.7166567871962063,0.0,0.05084745762711869,0.323943661971831,0.0,0.0,0.0,0.4691516709511568,0.013605442176870748,0.0,0.0,0.0,0.6648735879505111,0.5059852670349908,0.0,0.0,0.2005499327209969,0.0,0.0,0.2222222222222222,0.2857142857142857,0.18853820598006643,0.06493804497475904,0.25,0.37790043953797414,0.0,0.0
6,0.6672597864768682,0.5067951657590524,0.08333333333333333,0.0,0.0,0.0,0.0,0.18286655683690278,0.0,0.25,0.0,0.5267588695129284,0.31946114986769303,0.16076597639723894,0.6500296384113812,0.0,0.3813559322033902,0.36901408450704226,0.0,0.0,0.0,0.33676092544987146,0.0,0.0,0.0,0.0,0.5379236148466918,0.7113259668508288,0.0,0.25819551196481516,0.020827239220733637,0.0,0.0,0.0,0.14285714285714285,0.2901044138585666,0.7150068838916934,0.0,0.4483287335173261,0.0,0.0
890,0.5220195729537367,0.26318429349383776,0.0,0.0,0.0,0.0,0.0,0.5222405271828665,0.041666666666666664,0.16666666666666666,0.0,0.5196432150731609,0.4649987972095261,0.62124248496994,0.6455245998814464,0.075,0.06214689265536729,0.3380281690140842,0.0,0.0,0.0,0.40488431876606673,0.0,0.0,0.0,0.0,0.5470683162990855,0.5064456721915286,0.0,0.15171357511206038,0.31708886678757386,0.0,0.0,0.0,0.0,0.12933080208827719,0.14020192748967408,0.0,0.3104364714300317,0.0,0.0
545,0.6863879003558719,0.34518008980605713,0.0,0.0,0.0,0.07692307692307693,0.0,0.41186161449752884,0.125,0.16666666666666666,0.0,0.5267588695129284,0.25884050998316094,0.20440881763527058,0.6635447540011857,0.075,0.13559322033898286,0.3774647887323941,0.0,0.0,0.0,0.3097686375321338,0.0,0.0,0.0,0.0,0.5777299623453469,0.4000920810313076,0.0,0.0,0.054291230328204536,0.0,0.0,0.0,0.14285714285714285,0.12375415282392027,0.30403854979348316,0.0,0.24011039558417666,0.0,0.0
684,0.7602313167259787,0.2777300085984523,0.8333333333333334,0.0,0.0,0.0,0.6666666666666666,0.8978583196046128,0.0,0.0,0.0,0.5267588695129284,0.9978349771469809,0.16032064128256512,0.8271487848251334,0.0,0.3418079096045201,0.0,0.0,0.0,0.0,0.9691516709511568,0.013605442176870748,1.0,0.0,0.0,0.8240989779451318,0.5059852670349908,1.0,0.0,0.11203416603287895,0.0,0.8333333333333334,0.0,0.0,0.5605125771238728,0.15878843506195495,0.0,0.915874476132066,0.0,0.37037037037037035
65,0.5798487544483986,0.27559233782363624,0.0,0.0,0.0,0.0,0.1111111111111111,0.7693574958813839,0.0,0.16666666666666666,0.0,0.5267588695129284,0.38657685831128213,0.2643063905588956,0.6469472436277416,0.1,0.17796610169491542,0.2507042253521126,0.0,0.0,0.0,0.5012853470437016,0.006802721088435374,0.0,0.0,0.0,0.64228079612695,0.49401473296500925,0.0,0.1410204167661978,0.06435382905282865,0.0,0.08333333333333333,0.0,0.14285714285714285,0.16551969625059323,0.33478659935750343,0.0,0.32975569866094256,0.0,0.0
840,0.41792704626334515,0.23016384828508646,0.0,0.0,0.05555555555555555,0.0,0.0,0.471169686985173,0.08333333333333333,0.0,0.045454545454545456,0.5267588695129284,0.33148905460668754,0.5079046982854599,0.5416716064018969,0.0,0.025423728813559344,0.36338028169014086,0.0,0.0,0.0,0.4061696658097687,0.0,0.0,0.0,0.0,0.48520710059171596,0.5234806629834254,0.0,0.0,0.18960978178201604,0.0,0.0,0.1111111111111111,0.14285714285714285,0.08186995728523966,0.0585130793942175,0.125,0.22089338648676282,0.0,0.0
765,0.5473754448398577,0.3264903983949556,0.0,0.0,0.0,0.0,0.0,0.41186161449752884,0.125,0.16666666666666666,0.0,0.5267588695129284,0.3473658888621602,0.4210643509240704,0.5960877296976882,0.0,0.11581920903954813,0.3859154929577465,0.0,0.0,0.0,0.30591259640102825,0.0,0.0,0.0,0.0,0.5664335664335663,0.526243093922652,0.0,0.0,0.10530626572281053,0.0,0.0,0.16666666666666666,0.2857142857142857,0.10536307546274322,0.2625057365764112,0.125,0.24511908412552394,0.0,0.0
90,0.7037366548042703,0.2974586796598835,0.08333333333333333,0.0,0.0,0.0,0.0,0.3805601317957166,0.0,0.25,0.0,0.5267588695129284,0.3762328602357469,0.20418615007793367,0.6868998221695317,0.1,0.27683615819209034,0.32676056338028137,0.0,0.0,0.0,0.41773778920308474,0.006802721088435374,0.0,0.0,0.0,0.6756320602474447,0.46869244935543286,0.0,0.2868885860019391,0.028959223073772886,0.0,0.0,0.0,0.0,0.28642619838633127,0.41463974300137674,0.0,0.44689767964836963,0.0,0.0
168,0.661032028469751,0.3092576669532817,0.0,0.0,0.0,0.0,0.1111111111111111,0.7067545304777594,0.041666666666666664,0.3333333333333333,0.0,0.361595510122269,0.4736588886216021,0.3357826764640392,0.7112033195020747,0.2,0.23446327683615842,0.2732394366197183,0.0,0.0,0.0,0.4473007712082263,0.006802721088435374,0.0,0.0,0.0,0.7030661646046261,0.5050644567219154,0.0,0.29768010454283583,0.10437021002749665,0.0,0.08333333333333333,0.0,0.14285714285714285,0.17726625533934504,0.3724185406149609,0.0,0.37309618726362065,0.0,0.0
