,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
2799,0.98,0.28512396694214875,1.0,0.7819563912782557,1.0,1.0,0.0,0.611095305832148,0.5272727272727272,0.6111111111111112,0.3601869672807259,0.6705882352941176,0.3604011646716273,0.549113924050633,0.5942857142857143,0.5492402926280248,0.47000000000000003,0.15,0.4703703703703703,0.3716367713004484
3790,0.7,0.45041322314049587,1.0,0.6035207041408281,1.0,0.0,0.7115384615384616,0.6483641536273116,0.48484848484848486,0.6482597054886212,0.28017596920538906,0.8294117647058824,0.2801682303461663,0.4762025316455696,0.6285714285714286,0.4760832864378166,0.255,0.3,0.25555555555555554,0.5723094170403588
2967,0.8,0.6115702479338843,1.0,0.45229045809161833,1.0,0.0,0.38461538461538464,0.42048364153627316,0.8,0.4205153949129853,0.7610668133076712,0.5529411764705883,0.7612423164024588,0.37949367088607594,0.6285714285714286,0.3798536859876196,0.51,0.3,0.5092592592592592,0.5723094170403588
472,0.28,0.6115702479338843,0.010408326661329063,0.5353070614122825,1.0,1.0,0.0,0.19658605974395446,0.7090909090909091,0.196619812583668,0.37475941710200716,0.5882352941176471,0.3749595600129408,0.45999999999999996,0.3028571428571429,0.4603263927968486,0.315,0.15,0.31481481481481477,1.0
4636,0.62,0.5578512396694215,1.0,0.5103020604120824,0.0,0.0,0.4230769230769231,0.45604551920341396,0.696969696969697,0.4559906291834003,0.7511685455045367,0.5176470588235295,0.7512131996117761,0.5144303797468354,0.5085714285714286,0.5143500281373101,0.585,0.1,0.5851851851851851,0.5723094170403588
95,0.0,0.4256198347107438,0.010408326661329063,0.40588117623524705,1.0,1.0,0.0,0.7920341394025604,0.6424242424242425,0.7920013386880856,0.22271102557052516,0.6647058823529411,0.22290520867033323,0.4131645569620253,0.7828571428571428,0.41305571187394485,0.49000000000000005,0.25,0.4907407407407407,1.0
3364,0.06,0.39669421487603307,1.0,0.9401880376075215,1.0,1.0,0.0,0.2867709815078236,0.4484848484848485,0.28681392235609104,0.6428375034368986,0.5176470588235295,0.642834034293109,0.5283544303797468,0.4514285714285714,0.5284186831738886,0.63,0.15,0.6296296296296295,0.6306053811659192
400,0.2,0.40082644628099173,1.0,0.060012002400480095,1.0,0.0,0.5961538461538461,0.3442389758179232,0.6363636363636364,0.34421017402945114,0.6018696728072588,0.5764705882352941,0.6020705273374313,0.5739240506329114,0.6285714285714286,0.5740011254924029,0.6,0.05,0.6,1.0
4041,0.16,0.21074380165289255,1.0,0.1928385677135427,1.0,1.0,0.0,0.7337126600284495,0.48484848484848486,0.7336010709504687,0.6068188067088259,0.4823529411764706,0.6069233257845358,0.5706329113924051,0.4,0.5706246482836241,0.8400000000000001,0.15,0.8407407407407407,0.6306053811659192
2770,0.6,0.34297520661157027,0.010408326661329063,0.8657731546309262,1.0,0.0,0.5769230769230769,0.3029871977240398,0.3939393939393939,0.303045515394913,0.620566400879846,0.6352941176470588,0.6205111614364284,0.4774683544303797,0.3485714285714286,0.477771525042206,0.28500000000000003,0.15,0.28518518518518515,0.6306053811659192
3443,0.18,0.48760330578512395,1.0,0.3594718943788758,1.0,0.0,0.7115384615384616,0.4785206258890469,0.4909090909090909,0.4784136546184739,0.7789386857299974,0.6176470588235294,0.7790359107085085,0.6172151898734177,0.7771428571428571,0.6173325830050648,0.5349999999999999,0.15,0.5351851851851852,1.0
756,1.0,0.1322314049586777,1.0,0.036207241448289657,1.0,1.0,0.0,0.6085348506401138,0.5333333333333333,0.608433734939759,0.6593346164421227,0.7,0.6593335490132642,0.3764556962025316,0.4057142857142857,0.3764772087788408,0.49000000000000005,0.7,0.4907407407407407,0.6306053811659192
3896,0.68,0.6033057851239669,0.010408326661329063,0.7215443088617723,1.0,1.0,0.0,0.3829302987197724,0.5515151515151515,0.3828647925033467,0.4814407478691229,0.48823529411764705,0.4813976059527661,0.5091139240506329,0.6514285714285715,0.5092853123241419,0.445,0.15,0.4444444444444444,0.5723094170403588
4904,0.46,0.06611570247933884,1.0,0.4356871374274855,1.0,1.0,0.0,0.3928876244665718,0.696969696969697,0.392904953145917,0.5402804509210888,0.3235294117647059,0.5402782271109673,0.5415189873417722,0.5714285714285714,0.541924592009004,0.585,0.2,0.5851851851851851,1.0
2883,0.38,0.5041322314049587,1.0,0.8761752350470094,1.0,1.0,0.0,0.5957325746799431,0.296969696969697,0.5957161981258368,0.652735771240033,0.6882352941176471,0.6528631510837917,0.6055696202531645,0.56,0.6055149127743388,0.49000000000000005,0.55,0.4907407407407407,1.0
961,0.38,0.39669421487603307,0.010408326661329063,0.7831566313262652,1.0,1.0,0.0,0.6190611664295874,0.4909090909090909,0.6189759036144579,0.8812207863623867,0.3,0.8812681979941765,0.38151898734177214,0.6285714285714286,0.38154192459200903,0.21000000000000002,0.15,0.20925925925925923,0.5723094170403588
1966,0.58,0.3140495867768595,1.0,0.23504700940188036,1.0,1.0,0.0,0.4819345661450925,0.6181818181818182,0.48192771084337355,0.5083860324443222,0.8470588235294118,0.5085732772565513,0.5931645569620253,0.5085714285714286,0.5931344963421497,0.1,0.35,0.1,1.0
2318,0.98,0.43388429752066116,0.0,0.21284256851370273,1.0,1.0,0.0,0.5541963015647227,0.806060606060606,0.5542168674698795,0.5867473192191367,0.4294117647058823,0.5868650922031705,0.4830379746835443,0.5257142857142857,0.48339898705683737,0.575,0.35,0.5759259259259258,0.5723094170403588
1507,0.46,0.47520661157024796,0.010408326661329063,0.8557711542308462,1.0,1.0,0.0,0.5630156472261736,0.509090909090909,0.5629183400267738,0.4621941160296948,0.6647058823529411,0.4623099320608217,0.6070886075949368,0.8285714285714286,0.6072031513787282,0.6,0.3,0.6,1.0
1449,0.1,0.7892561983471075,1.0,0.45169033806761355,1.0,1.0,0.0,0.6304409672830725,0.6121212121212121,0.6303547523427042,0.7841627715149849,0.29411764705882354,0.7842122290520867,0.4237974683544304,0.4742857142857143,0.42374788970174454,0.635,0.3,0.6351851851851852,0.14013452914798205
1314,0.94,0.45041322314049587,0.0,0.08441688337667534,1.0,1.0,0.0,0.5266002844950213,0.6060606060606061,0.5266064257028112,0.45394555952708276,0.5176470588235295,0.45389841475250725,0.28253164556962024,0.5942857142857143,0.2824985931344963,0.315,0.2,0.31481481481481477,0.3716367713004484
3990,0.64,0.21487603305785125,1.0,0.961992398479696,1.0,1.0,0.0,0.4091038406827881,0.6181818181818182,0.40913654618473894,0.5488039593071212,0.7294117647058823,0.5490132643157554,0.45012658227848107,0.37142857142857144,0.4501969611705121,0.39,0.2,0.39074074074074067,1.0
2855,0.46,0.3884297520661157,1.0,0.7775555111022204,1.0,1.0,0.0,0.42446657183499287,0.5818181818181818,0.4243641231593039,0.7167995600769865,0.6823529411764706,0.716920090585571,0.5088607594936709,0.6857142857142857,0.5092853123241419,0.40499999999999997,0.1,0.4055555555555555,1.0
2869,0.6,0.4297520661157025,1.0,0.5603120624124825,1.0,0.0,0.38461538461538464,0.5317211948790896,0.6909090909090909,0.5316265060240964,0.7047016772064889,0.5352941176470588,0.7049498544160465,0.8473417721518987,0.5942857142857143,0.8474957794034891,0.445,0.1,0.4444444444444444,1.0
4653,0.06,0.43388429752066116,0.010408326661329063,0.6073214642928586,1.0,1.0,0.0,0.7789473684210526,0.7272727272727273,0.7789491298527443,0.41050316194665937,0.611764705882353,0.4105467486250404,0.4908860759493671,0.7257142857142858,0.49127743387732137,0.5599999999999999,0.15,0.5592592592592592,0.5723094170403588
3324,0.98,0.6528925619834711,1.0,0.5119023804760953,1.0,1.0,0.0,0.483072546230441,0.6909090909090909,0.48309906291834004,0.5435798735221337,0.6176470588235294,0.5435134260757036,0.490379746835443,0.4685714285714286,0.49071468767585824,0.58,0.2,0.5796296296296296,1.0
4815,0.04,0.30165289256198347,1.0,0.9587917583516703,1.0,1.0,0.0,0.572972972972973,0.6787878787878788,0.5729585006693441,0.30134726422875996,0.4176470588235294,0.3015205435134261,0.5068354430379747,0.7714285714285715,0.5070343275182893,0.5349999999999999,0.1,0.5351851851851852,1.0
4930,0.98,0.3347107438016529,0.0,0.869373874774955,1.0,1.0,0.0,0.5772403982930299,0.5818181818181818,0.5771419009370817,0.6439373109705802,0.6176470588235294,0.6441281138790036,0.5503797468354431,0.7028571428571428,0.550365785030951,0.505,0.15,0.5055555555555555,0.14013452914798205
1996,0.1,0.36363636363636365,1.0,0.6395279055811163,1.0,1.0,0.0,0.5112375533428165,0.7757575757575758,0.5112115127175368,0.8243057464943635,0.5411764705882353,0.8243286962148172,0.46911392405063296,0.6857142857142857,0.46933033202025887,0.38,0.15,0.3796296296296296,1.0
1397,0.92,0.4132231404958678,0.0,0.911382276455291,1.0,1.0,0.0,0.0,0.0,0.0,0.5281825680505912,0.7,0.5283079909414429,0.4273417721518988,0.5428571428571428,0.4276871131119865,0.36,0.2,0.3592592592592592,1.0
1814,0.34,0.29338842975206614,1.0,0.9645929185837168,1.0,1.0,0.0,0.5644381223328592,0.8909090909090909,0.5644243641231592,0.5963706351388507,0.711764705882353,0.5965706890973795,0.28556962025316457,0.7142857142857143,0.2858750703432752,0.655,0.2,0.6555555555555556,0.5723094170403588
3056,0.28,0.5371900826446281,0.0,0.7051410282056412,1.0,1.0,0.0,0.7493598862019915,0.7454545454545455,0.749330655957162,0.4176519109155898,0.43529411764705883,0.4176641863474604,0.5531645569620253,0.5771428571428572,0.5531795160382668,0.5349999999999999,0.1,0.5351851851851852,0.6306053811659192
4195,0.74,0.6115702479338843,1.0,0.0034006801360272052,1.0,1.0,0.0,0.32574679943101,0.6242424242424243,0.3258032128514056,0.6290899092658785,0.5882352941176471,0.6292461986412164,0.3437974683544304,0.4228571428571429,0.34383792909397864,0.5349999999999999,0.15,0.5351851851851852,0.5723094170403588
4071,0.2,0.10330578512396695,0.0,0.7711542308461692,1.0,1.0,0.0,0.23669985775248933,0.5636363636363636,0.23661311914323965,0.5485290074237009,0.3764705882352941,0.5486897444192819,0.6141772151898734,0.64,0.614518851997749,0.5349999999999999,0.2,0.5351851851851852,1.0
3922,0.04,0.7107438016528925,0.010408326661329063,0.4412882576515303,1.0,1.0,0.0,0.4398293029871977,0.4909090909090909,0.43975903614457834,0.40500412427825133,0.5882352941176471,0.40504691038498863,0.3364556962025317,0.5657142857142857,0.33652222847495783,0.34500000000000003,0.25,0.34444444444444444,0.5723094170403588
4177,0.1,0.3347107438016529,0.010408326661329063,0.4512902580516103,1.0,1.0,0.0,0.3459459459459459,0.4909090909090909,0.3458835341365462,0.525982952983228,0.6411764705882353,0.5260433516661275,0.5858227848101266,0.46285714285714286,0.5858187957231289,0.43,0.25,0.4296296296296296,0.3716367713004484
984,0.66,0.3140495867768595,1.0,0.5327065413082617,1.0,1.0,0.0,0.4048364153627312,0.6787878787878788,0.40478580990629187,0.8421776189166896,0.6529411764705882,0.8424458104173407,0.49746835443037973,0.4685714285714286,0.4974676420934159,0.495,0.05,0.4944444444444444,1.0
902,0.22,0.6115702479338843,0.0,0.6915383076615323,1.0,1.0,0.0,0.4739687055476529,0.3696969696969697,0.4738955823293173,0.6015947209238384,0.6294117647058823,0.6017470074409577,0.5273417721518988,0.7485714285714286,0.5272931907709623,0.41,0.3,0.4092592592592592,0.00616591928251121
4614,0.92,0.2727272727272727,0.010408326661329063,0.11542308461692338,1.0,0.0,0.6346153846153846,0.3627311522048364,0.7636363636363637,0.3627844712182062,0.8141325268078087,0.7588235294117647,0.8142995794241347,0.5086075949367089,0.52,0.5087225661226786,0.65,0.15,0.6499999999999999,1.0
2614,0.6,0.512396694214876,1.0,0.3140628125625125,0.0,1.0,0.0,0.8489331436699857,0.4727272727272727,0.8488955823293173,0.7437448446521859,0.8352941176470589,0.7437722419928825,0.27164556962025316,0.48,0.2718064153066967,0.61,0.1,0.6092592592592593,0.5723094170403588
2872,0.12,0.5082644628099173,1.0,0.618123624724945,1.0,1.0,0.0,0.4295874822190612,0.593939393939394,0.4295515394912986,0.3315919714050041,0.7,0.33160789388547396,0.38683544303797474,0.46285714285714286,0.3871693866066404,0.45999999999999996,0.1,0.4592592592592592,0.6306053811659192
1620,0.56,0.6322314049586777,0.010408326661329063,0.19723944788957792,1.0,0.0,0.6730769230769231,0.6372688477951636,0.6181818181818182,0.6372155287817939,0.5279076161671707,0.5823529411764706,0.5279844710449693,0.4129113924050633,0.5714285714285714,0.41305571187394485,0.48,0.1,0.4796296296296296,0.5723094170403588
1764,0.12,0.3140495867768595,1.0,0.08681736347269454,1.0,1.0,0.0,0.6975817923186344,0.5272727272727272,0.6974564926372155,0.69865273577124,0.48823529411764705,0.6988029763830476,0.6060759493670886,0.52,0.6060776589758019,0.375,0.2,0.3759259259259259,0.5723094170403588
2234,0.98,0.5206611570247934,0.0,0.910382076415283,1.0,1.0,0.0,0.638122332859175,0.6787878787878788,0.6380522088353414,0.5105856475116854,0.6058823529411764,0.5105143966353931,0.40354430379746836,0.4742857142857143,0.4034890264490715,0.5,0.05,0.5,0.6306053811659192
2550,0.04,0.35537190082644626,0.010408326661329063,0.6569313862772554,1.0,1.0,0.0,0.5285917496443813,0.7212121212121212,0.5286144578313253,0.528732471817432,0.48823529411764705,0.5289550307343902,0.5063291139240507,0.5485714285714286,0.5064715813168261,0.32999999999999996,0.2,0.3296296296296296,1.0
1615,0.12,0.30165289256198347,0.010408326661329063,0.5885177035407081,1.0,1.0,0.0,0.4469416785206259,0.5757575757575758,0.446954484605087,0.5859224635688755,0.21176470588235294,0.5858945325137496,0.7098734177215189,0.44,0.7101857062464828,0.38,0.15,0.3796296296296296,0.6306053811659192
2081,0.02,0.3347107438016529,0.010408326661329063,0.8361672334466893,1.0,1.0,0.0,0.43812233285917496,0.6484848484848484,0.4380856760374833,0.259554577948859,0.6705882352941176,0.25946295697185373,0.7281012658227849,0.5428571428571428,0.7281935846933033,0.505,0.35,0.5055555555555555,1.0
1579,0.14,0.6074380165289256,1.0,0.8031606321264253,1.0,0.0,0.7307692307692307,0.5951635846372688,0.6666666666666666,0.5950468540829987,0.32059389606818806,0.4294117647058823,0.32060821740537043,0.27746835443037976,0.6,0.27743387732132807,0.825,0.2,0.8259259259259258,0.6306053811659192
2423,0.8,0.0,0.010408326661329063,0.08981796359271854,1.0,1.0,0.0,0.3522048364153627,0.6848484848484848,0.3522423025435074,0.6494363486389881,0.45294117647058824,0.6496279521190552,0.18531645569620253,0.46285714285714286,0.1851435002813731,0.185,0.1,0.18518518518518517,0.5723094170403588
4512,0.34,0.08677685950413223,1.0,0.23064612922584518,1.0,1.0,0.0,0.6341394025604552,0.5878787878787879,0.6340361445783133,0.4745669507836129,0.5352941176470588,0.4746036881268198,0.4749367088607595,0.5657142857142857,0.47495779403489025,0.505,0.15,0.5055555555555555,1.0
2725,0.98,0.2066115702479339,0.010408326661329063,0.7733546709341869,1.0,1.0,0.0,0.48165007112375535,0.6727272727272727,0.48159303882195453,0.38355787737146,0.40588235294117647,0.38369459721772886,0.49873417721518987,0.49714285714285716,0.49915588069780525,0.6,0.15,0.6,0.5723094170403588
706,0.1,0.44214876033057854,1.0,0.7643528705741148,1.0,1.0,0.0,0.613371266002845,0.4727272727272727,0.6132864792503346,0.536981028320044,0.7,0.5370430281462311,0.49215189873417725,0.37142857142857144,0.4924029262802476,0.18,0.25,0.1796296296296296,1.0
4186,0.98,0.256198347107438,1.0,0.15923184636927384,1.0,1.0,0.0,0.42048364153627316,0.5757575757575758,0.4205153949129853,0.5537530932086885,0.4235294117647059,0.55386606276286,0.3921518987341772,0.6742857142857143,0.39223410241980866,0.43,0.4,0.4296296296296296,1.0
3353,0.66,0.45454545454545453,1.0,0.7239447889577916,1.0,0.0,0.6730769230769231,0.45860597439544803,0.8606060606060606,0.4585006693440428,0.43744844652185866,0.611764705882353,0.437398900032352,0.4250632911392405,0.56,0.4254361283061339,0.735,0.25,0.7351851851851852,1.0
2619,0.56,0.6033057851239669,0.010408326661329063,0.8645729145829166,0.0,0.0,0.6730769230769231,0.4480796586059744,0.6606060606060606,0.44812583668005357,0.5213087709650811,0.3941176470588235,0.5215140731154966,0.5746835443037974,0.4342857142857143,0.5751266178953293,0.5549999999999999,0.1,0.5555555555555555,0.3716367713004484
3277,0.72,0.5495867768595041,1.0,0.5245049009801961,1.0,1.0,0.0,0.4691322901849218,0.696969696969697,0.4690428380187417,0.3478141325268078,0.5647058823529412,0.3477838887091556,0.6037974683544304,0.7142857142857143,0.6038266741699494,0.5,0.45,0.5,0.6306053811659192
4364,0.56,0.6074380165289256,0.010408326661329063,0.4728945789157832,0.0,1.0,0.0,0.3891891891891892,0.6787878787878788,0.38922356091030796,0.5430299697552928,0.788235294117647,0.54318990617923,0.23594936708860761,0.5142857142857142,0.23579065841305574,0.515,0.25,0.5148148148148147,0.6306053811659192
3054,0.4,0.5785123966942148,1.0,0.38667733546709343,1.0,1.0,0.0,0.5266002844950213,0.7636363636363637,0.5266064257028112,0.6406378883695354,0.5764705882352941,0.6408929149142671,0.3853164556962025,0.6057142857142858,0.385481148002251,0.45499999999999996,0.35,0.4555555555555555,0.5723094170403588
1253,0.78,0.34710743801652894,1.0,0.5589117823564713,0.0,1.0,0.0,0.5610241820768136,0.5878787878787879,0.5609103078982598,0.5820731372009899,0.6764705882352942,0.5820122937560659,0.5318987341772152,0.76,0.5317951603826674,0.41500000000000004,0.2,0.4148148148148148,0.14013452914798205
4043,0.78,0.3677685950413223,0.0,0.5219043808761752,1.0,0.0,0.36538461538461536,0.6088193456614509,0.34545454545454546,0.6087684069611781,0.6744569700302447,0.6176470588235294,0.6745389841475251,0.520506329113924,0.38857142857142857,0.5205402363534046,0.515,0.1,0.5148148148148147,1.0
2456,0.92,0.5826446280991735,1.0,0.5279055811162232,1.0,1.0,0.0,0.6614509246088194,0.4484848484848485,0.661479250334672,0.49986252405828985,0.8352941176470589,0.49983824005176314,0.5141772151898734,0.49142857142857144,0.5143500281373101,0.52,0.3,0.5203703703703704,0.14013452914798205
2600,0.68,0.6074380165289256,0.010408326661329063,0.8447689537907581,1.0,1.0,0.0,0.5928876244665718,0.7272727272727273,0.5928714859437751,0.47951608468518014,0.5823529411764706,0.4794564865739243,0.7865822784810126,0.6,0.7867191896454699,0.5599999999999999,0.2,0.5592592592592592,1.0
4611,0.22,0.3677685950413223,0.010408326661329063,0.15403080616123224,1.0,1.0,0.0,0.5513513513513514,0.5454545454545454,0.551372155287818,0.5680505911465493,0.5764705882352941,0.5681009382076997,0.3881012658227848,0.6857142857142857,0.3882948790095667,0.505,0.45,0.5055555555555555,0.3716367713004484
3418,0.82,0.6818181818181818,0.0,0.4240848169633927,1.0,0.0,0.6153846153846154,0.4221906116642959,0.5212121212121212,0.42218875502008035,0.46906791311520485,0.7,0.469103849886768,0.5101265822784811,0.7085714285714285,0.5104108047270681,0.5650000000000001,0.6,0.5648148148148148,1.0
